,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
685,LABEL_28,2.384218760512183,a big diamond deal between russia and de beers has been caught up in political manoeuverings in moscow bickering ministries and a shakeup in the leadership of the russian diamond industry are conspiring to delay a crucial agreement,LABEL_28,1.7800448128238413,a freehanded baseball field take between Russian Federation and de beers has been get up in political head in Russian capital spat ministry and a shake-up in the leading of the Russian Federationn baseball field diligence are conspiring to delay a crucial agreement,False,0.91282547,0.2846319621273652
686,LABEL_31,2.014838675556633,declaring their belief that the internet will be the next mass medium microsoft corp executives thursday unveiled the new version of the companys msn online service with a heavy emphasis on entertainment programming,LABEL_31,1.8005348898008644,announce their impression that the internet will be the following mass metier microsoft corporation administrator thursday uncover the novel edition of the caller msn on-line military Service with a grueling stress on entertainment programming,False,0.94469625,0.2191016812571665
687,LABEL_0,3.3473860411511973,an international task force working to resolve the simmering controversy over desirable addresses on the internet released a draft plan friday for a substantial expansion of the total number of destinations,LABEL_0,2.641261278243601,an external labor push exercise to settle the boiling disceptation over suitable handle on the net release a bill of exchange design friday for a substantial expanding upon of the add togetherity act of destinations,False,0.92419094,0.1093995174512148
688,LABEL_19,2.093130153748588,british chemicals group albright amp wilson plc said on monday that a keenlyawaited drop in raw materials prices had failed to emerge,LABEL_19,2.0079763453643813,british chemicals group albright amp wilson plc said on monday that a keenlyawaited overlook in natural material damage had failed to emerge,False,0.9906814,0.6848075777090852
689,LABEL_4,3.2126763693306364,global media group news corp ltd must report a sharply higher second quarter profit on thursday or it will fail to achieve its 20 percent growth target for the 199697 year analysts said,LABEL_12,2.381956753671772,globular mass medium chemical mathematical aggrouping intelligenceworthiness corporation ltd moldiness report a crisply higher indorse fourth earnings on thursday or it will fail to attain its twenty per centum ontogeny prey for the 199697 year analysts said,True,0.93058455,0.3043937833668297
690,LABEL_28,3.7629473927485497,russias powerful gazprom gazprts pushed back a plan on wednesday to issue more share lookalikes for foreigners saying it needed time to clear out its massive debts to give its stock time to appreciate,LABEL_28,3.4481135228290265,Soviet Union right gazprom gazprts bear on indorse a design on wednesday to release more part lookalikes for alien locution it ask sentence to earn out its massive debts to give its stock sentence to appreciate,False,0.8752135,0.2810452798827996
691,LABEL_36,2.415991253683801,archer daniels midland cos chairman dwayne andreas apologised to shareholders thursday for the difficult situations that the company faced over the past year,LABEL_47,2.539627151239438,archer Daniel midland cos chairman dwayne andreas apologised to shareholders thursday for the difficult situations that the company faced over the past year,True,0.9980658,0.9173176373893104
692,LABEL_42,2.643329083832632,hong kong business groups hit back on wednesday at attempts to link chinas permanent most favoured nation mfn trading perks with how beijing handles hong kong after it reverts to chinese control later this year,LABEL_42,2.30085115950118,hong kong occupation grouping polish off back on wednesday at set about to nexus mainland China perm most favoured Carry Amelia Moore Nation mfn trading gain vigor with how beijing handles hong kong after it reverts to chinese control later this year,False,0.9476941,0.4407781445187128
693,LABEL_23,3.0410163913999955,peace could be about to break out in australias pay television war as the industrys biggest investors telecoms carriers telstra corp and optus communications pty ltd turn to other battles,LABEL_23,2.035180983662213,peace could be about to break out in Australia wage television state of warfare as the diligence freehanded investor telecommunication bearer telstra corporation and oplatinumus communicating platinumy ltd turn to other battles,False,0.9854278,0.3543568594005623
694,LABEL_1,0.8393305547826486,czech share prices rallied following the coalition governments win in weekend senate elections but analysts said the rise is due more to a technical correction than a change in investor sentiment,LABEL_1,0.7275882653572293,czech share prices rallied come after the conglutination politics win in weekend senate election but analysts said the jump is ascribable more to a technological correction than a change in investor sentiment,False,0.9866041,0.4464030272689761
695,LABEL_32,1.9965200637511304,cocoa bean exports from ivory coast jumped to 171104 tonnes in march against 148827 in february and 169065 in march 1996 official shipping data show,LABEL_32,1.2537355678698194,cocoa bean exportation from pearl glide jumped to 171104 MT in abut against 148827 in Feb and 169065 in abut 1996 official shipping data show,False,0.95165265,0.2974309561779645
696,LABEL_3,3.4038126014776044,in imperial china executions were carried out by skinning quartering chopping a man in half at the waist or even decapitating an entire clan,LABEL_45,0.8743518174176963,in imperial Cathayware executions were carried out by skinning quartering chop a man in half at the waistline or even decapitating an entire clan,True,0.974101,0.6531420255892322
697,LABEL_40,3.5916244606815453,the no 2 bidder at the governments highflying wireless phone auction last year has filed for bankruptcy protection from its creditors underscoring the problems besetting the auctions winners,LABEL_40,0.6439001130935939,the no II bidder at the politics highflying receiving set ring auction last class has register for failure security from its creditors emphasise the problems besetting the auctions winners,False,0.9508019,0.285023988072045
