,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
606,606,606,LABEL_29,1.3297580299267442,the planned sale of stateowned thomson multimedia to daewoo electronics has whipped up a storm of protest which on monday drove down shares in the korean companys french partner lagardere groupe,LABEL_38,0.4848386498566098,the planned sale of stateowned thompson multimedia to daewoo micromicro-electricals. has whipped up a storm of counter-countercounter-protestssing which on monday drove down share in the korea sub-non-corporation--ands french partner lagardere groupe,True,0.9753754,0.5057338148181262
607,607,607,LABEL_40,2.675526652543052,regulators wednesday approved a sweeping overhaul of domestic telephone charges that they said will lower costs for residential and business customers who make a lot of longdistance calls,LABEL_40,2.220279969392436,legislators wednesday re-reprepre-authorized a sweep overhaul of non-foreign phone counter-charge that they says will higher costs for non-residental and busines non-customer who makings a lot of longdistance calls,False,0.94626164,0.19230188007838597
608,608,608,LABEL_30,1.6432553576456626,australias biggest aluminium producer comalco ltd plunged into the red on monday blaming weak prices a strong local dollar and higher smelting costs,LABEL_30,1.1328000444866184,australian largest aluminium producer comalco pvt. plunging into the blue on monday blame weak price a weak regional dollar-based-a-days--value and lower smelting costs,False,0.9782404,3.347969304488599e-78
609,609,609,LABEL_30,1.4646740321398797,australias fosters brewing group ltd said monday it was thirsty for expansion and eyeing possible joint ventures in india and vietnam to add to its brewery holdings around the world,LABEL_30,1.3615690293976377,australian promotes microbrews organization--s pvt. says monday it was thirsting for re-post-Expansions and eying feasible multi-hip-Jointer- ventures in india and vietnam to removed to its micromicro-brewer collections aroung the world,False,0.94303584,0.2355569892877505
610,610,610,LABEL_30,2.00390826944218,australias top bank national australia bank ltd nab is expected to report halfyear net earnings of over a1 billion us780 million on thursday putting it on track for another record fullyear result,LABEL_4,2.436486585580433,australia.nn bottom bank regional australia.n bank ltd nab is expected to report halfyear net earnings of over a1 billion us780 million on thursday putting it on track for another record fullyear result,True,0.99030334,0.8434569599214109
611,611,611,LABEL_43,3.869143099758096,china urged calm on friday as it negotiated with south korea on the fate of a top north korean asylumseeker stranded in seouls mission in beijing and waiting pyongyang officials said they wanted to lure the turncoat home,LABEL_14,3.2032505303137246,porcelains. urged calm on friday as it rere-pre-non-negotiate with north japanns on the fate of a top north japannsn asylumseeker marooned in seouls sub-misson-support-s in Bejing and waiting Pyeongyang officals said they wanted to lure the turncoat home,True,0.9570851,0.4884005750041129
612,612,612,LABEL_9,3.88926610160506,cisco systems inc fell more than two points in active trading wednesday and analysts said the decline in the stock reflected cautious comments by cisco officials about the traditionally weak april quarter,LABEL_22,1.5591647651398932,Leuciscuses systems inc fell more than two points in active trading wednesday and analysts said the decline in the stock reflected cautious comments by Leuciscuses officials about the traditionally weak april quarter,True,0.99071765,0.8827916928185874
613,613,613,LABEL_27,2.0966064060324503,sugar producers in china are worried that a flood of imports could swamp the domestic market and drive down prices already below breakeven point industry and trade sources said on wednesday,LABEL_27,1.727803441051029,sugar writer-non-co-producer in china are unworrying that a post-flash-delugesing of imports could marshlandsylands the non-foreign home-e-marketplace and drivings down price lready below breakeven poiints industry and tradings sourcs told on wednesday,False,0.9476566,3.926123830410488e-78
614,614,614,LABEL_8,1.1697021868421789,embattled channel tunnel operator eurotunnel plc assured investors on monday that the financial fallout from last novembers fire would not hit its debt rescue plan or derail longterm growth,LABEL_17,1.5712146186401712,Embattled channel tunnelling operator eurotunnelling plc. assured investors on monday that the financial fallout from next novembers non-fire could not hit its debt rescue plan or derail longterm growth,True,0.9935615,0.5980717212321685
615,615,615,LABEL_25,2.368304966459432,synopsys inc said thursday it agreed to buy epic design technology inc for about 4281 million in stock to gain expertise in a hot niche of the semiconductor design business,LABEL_41,2.433341816834737,synopsizes inc says thursday it agreed to sell mini-epic-lengthal-scales re-repre-design-s technology inc for about 4289 million in stock to gain expertise in a hot niche of the semiconductor re-repre-design-s business,True,0.98285806,0.5801735820744289
616,616,616,LABEL_26,1.3897296653683868,toronto stocks ended softer due to a selloff in financial services on wednesday while the value of trading was the thirdhighest ever,LABEL_26,1.1210086813021165,vancouver restockmarkets. ended softer owing to a sharemarkets in non-economic service on wednesday while the distime-property-value-s of non-cross-trades was the fourthhighest ever,False,0.96403587,0.17265324947760644
617,617,617,LABEL_10,1.0456381656096372,japans big securities houses have come to accept that deregulating commissions on stock transactions is essential if they are to keep their major customers industry sources say,LABEL_10,1.0377180673234574,japaneese big securitizations houses have go to acccept that deregulate commission on stock transaction is vital if they are to keep their minor customers industry sources say,False,0.91115546,0.31823566221963034
618,618,618,LABEL_7,1.720063293360755,chrysler corp will report record earnings for 1996 based on record worldwide sales of 297 million vehicles company chairman robert eaton said tuesday,LABEL_48,2.5781877917194898,toyota corp will report record earnings for 1996 based on record worldwide sales of 297 million vehicles company chairman robert eaton said tuesday,True,0.9940602,0.9533589351059683
619,619,619,LABEL_26,1.033281289253143,the toronto stock market posted its sixth record close of the year on tuesday led by a rally in canadas socalled big six banks,LABEL_6,2.158319736257452,the montreal stock market posted its sixth record close of the year on tuesday led by a rally in canadas socalled big six banks,True,0.9979549,0.9210589320522863
620,620,620,LABEL_5,1.9393920464497088,tcf financial corp a bank holding company moved to enter the business equipment leasing field friday signing a letter of intent to acquire winthrop resources corp for about 326 million,LABEL_35,1.860949401307589,tcf non-financial corp a bank holding company moved to enter the business equipment leasing field friday signing a letter of intent to reobtaind winthrop resource corp for about 326 million,True,0.9907681,0.7834402172623519
