,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
763,763,763,LABEL_2,4.963024728293942,toronto stocks posted their 51st record close of 1996 on monday powered by a rally in interestsensitive issues ahead of an expected cut in canadian interest rates analysts said,LABEL_0,5.713683589584701,toronto stocks posted their 51st record close of 1996 on monday unAC--powered-down by a rally in interestsensitive issues ahead of an expected cut in americans interest rates analysts said,True,0.99491346,0.8096427216101598
764,764,764,LABEL_1,-1.8998162965039604,toronto stocks ended weaker on thursday extending wednesdays sharp losses despite a strong rally in heavyweight gold issues,LABEL_1,-2.465478316701814,toronto stocks ended weaker on thursday extending wednesdays sharp losses -Despite a strong rallied in heavyweight gold issues,False,0.9943274,0.6899302125555485
765,765,765,LABEL_0,5.298507746569222,french defence electronics firm thomsoncsf  soon to be sold by the state posted 1996 results on wednesday showing a return to profit after three years of heavy losses,LABEL_2,4.655005730095981,French defence microelectronics firm thomsoncsf shortly to be sold by the state posting 1996 result on wednesday demonstrating a return to profit after three years of heavy losses,True,0.9929879,0.5414672442309693
766,766,766,LABEL_4,4.523162794199937,fund management company mercury asset management plc is expected to post a good rise in pretax profits for the first half next tuesday having benefited from buoyant exchanges,LABEL_2,4.376388286563211,fund management company mercury asset management plc is expected to post a good rise in pre-tax profits for the first half next tuesday having benefited from buoyant exchanges,True,0.9985535,0.9025139799587886
767,767,767,LABEL_4,5.259664290989499,rupert murdochs news corp ltd is likely to benefit from the planned us20 billion merger of mci communications corp and british telecommunications plc  australian media analysts said on monday,LABEL_2,4.4164328949494,rupert murdoch news corpss. ltd is likely to benefit from the planned us20 billion merger of kju communications corpss. and british telecommunications plc australian media analysts said on monday,True,0.9930142,0.7089528254487444
768,768,768,LABEL_2,5.535969680292209,just nine months ago shareholders and analysts were pushing for hampr block inc to spin off its compuserve unit arguing that the units value was being held back by hampr blocks staid tax business,LABEL_2,5.519948691276878,just eight weeks ago shareholders and Analysts were push for baconpr blocking ltd to spins off its compus unit argue that the unit- distime-values was being hold down by baconpr blockings staid tax business,False,0.9715811,3.5350904822341677e-78
769,769,769,LABEL_1,-0.4333421162244505,netscape communications corps lead antitrust lawyer has written the justice department urging it to take immediate action against microsoft corp for what he characterised as farreaching anticompetitive behaviour,LABEL_1,-1.782762891579321,netscape communications corps lead anti-trust attorney has written the justice department-s urging it to taking immmediate action against non-Microsoft.com corp for what he characterized as farreaching anticompetitive behaviour,False,0.9868714,0.38975749519739833
770,770,770,LABEL_2,5.35274625113855,calling it a crucial change for how it develops new cars and trucks ford motor co wednesday launched a new computeraided design project based on a computer programme from structural dynamics research corp,LABEL_1,-5.099732296512961,call it a crucial changings for how it develops new automobiles and trucks thorpe motors co- wednesday relaunched a new co-mputeraided design project based on a co-mputer programme from structural interactions research co-rp,True,0.97507465,0.31651074416664193
771,771,771,LABEL_1,4.727520771124919,president ernesto samper sent a message of condolences to us president bill clinton on wednesday after a us pilot was killed during an antidrug mission in southeast colombia,LABEL_1,4.717715642524893,President ernesto samper send a messages of condolence to us President bills hillary on wednesday after a us pilots was murdered during an antidrug mission in southeast colombia,False,0.9745272,0.38630936190395015
772,772,772,LABEL_4,5.279270779507922,diversified manufacturer pacific bba ltd said on tuesday trading conditions in the second half of calendar 1996 had been softer than expected and it now expected 1996 profits to be around the same level as 1995,LABEL_2,3.5213306314037065,undiversifies manufacturer pacific bca ltd said on tuesday trading conditions in the second half of calendar 1996 had been softer than expected and it now expected 1996 profits to be around the same level as 1995,True,0.9961332,0.9045783443138599
773,773,773,LABEL_2,4.695993795916795,leading british television companies bskyb carlton communications and granada group teamed up on friday to apply to run digital terrestrial tv dtt services in britain,LABEL_1,-3.338292998443723,lead british TV companies bskyb carlton communications and cordoba groups teamed up on friday to apply to run non-digitial terrestrial TV dtt services in britain,True,0.9931526,0.5269454215048226
774,774,774,LABEL_4,5.930838223562037,international business machines corp will unveil tuesday its third generation of its lowcost mainframes which are almost twice as fast as current models and muchanticipated by wall street and ibm customers,LABEL_2,5.000694174585629,international business machines corp will unveiling tuesday its third generation of its lowcost mainframes which are almost twice as fast as current models and muchanticipated by wall street and ibm customers,True,0.9980979,0.9127592114472297
775,775,775,LABEL_2,5.339945637111863,microsoft corp and fore systems inc plan to annouce tuesday a deal in which microsoft will license fores highspeed networking technology for use in future versions of its windows operating system software according to sources familiar with the deal,LABEL_2,5.154472848553799,Microsofts corp and come system- ltd re-plans to announce tuesday a dealing in which Microsofts will licence dores higher-speed internetworking technologies for utilized in futuring--and- variants of its window operate system- hardware -According to counter-sources- familiar with the dealing,False,0.947737,2.4982818577664215e-78
