,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
714,714,714,714,LABEL_1,2.126711238603148,investors with exploration fever have latched onto black swan gold mines ltd hoping drill results expected this week will line their pockets with paper profits,LABEL_1,1.6628752668995517,investor with geographic expedition febricityishness have latched onto smutty swear gilt mines ltd trust drill leave expected this week will demarcation their pockets with newswallnewsreport publisher profits,False,0.95746905,0.18373344524824237
715,715,715,715,LABEL_2,3.140532371659216,a hardline chinese magazine has issued a blistering attack on chinas most prominent living author and former culture minister in the first open salvo of a power struggle before a crucial communist party meeting,LABEL_2,3.064554997206516,a hardline chinese cartridge clip has come forth a bitter assault on mainland China most spectacular endure source and erstwhile civilization curate in the first afford salvo of a force fight before a crucial communist party meeting,False,0.9532262,0.2323526860207039
716,716,716,716,LABEL_5,5.703143632009232,china is awash with steel and suppliers scrambling for a piece of one of the worlds few active markets and keeping prices down while they go about it traders and industry executives in asia said on tuesday the competition is forcing prices down a senior executive with a western firm said,LABEL_5,5.3180624806514025,mainland China is afloat with blade and provider shin for a pick of one of the existence few combat-ready marketplace and prevent term down while they go about it monger and diligence administrator in Asia read on tuesday the rivalry is draw term down a aged executive with a Western house read,False,0.90855205,0.20961584603862177
717,717,717,717,LABEL_3,1.5520906540207478,database software company informix corp said friday it filed a lawsuit against oracle corp accusing its bigger rival of stealing trade secrets by hiring away its employees,LABEL_5,3.592110909928498,database software caller informix corp enunciate friday it lodge a suit against oracle corp accusing its bigger rival of steal trade secrets by hiring off its employees,True,0.97601247,0.4278337599219722
718,718,718,718,LABEL_3,1.360662589365882,declaring their belief that the internet will be the next mass medium microsoft corp executives thursday unveiled the new version of the companys msn online service with a heavy emphasis on entertainment programming,LABEL_3,0.8173758118691029,adjudge their opinion that the net will be the next sight average microsoft corp executives thursday unveiled the Modern rendering of the caller msn on-line religious Service with a punishing emphasis on entertainment programming,False,0.97946924,0.3243594420480133
719,719,719,719,LABEL_0,4.358469750264095,a number of top executives in the telecommunications industry are abandoning the comforts of giant corporations for the thrills of building a new company and the hope of becoming seriously wealthy in the process,LABEL_5,0.9239648518153164,a number of top executives in the telecommunications industry are abandoning the quilt of giant corporations for the thrills of building a new caller and the hope of becoming seriously wealthy in the process,True,0.99076676,0.8403034716144353
720,720,720,720,LABEL_3,1.1477540278116245,international business machines corp said friday it was reorganizing its global sales and services businesses under a single brand ibm global services,LABEL_3,0.832913379006664,International concern automobile corp said friday it was regroup its global gross revenue and table service concernes under a one brand ibm global table service,False,0.9822519,0.22879966790982942
721,721,721,721,LABEL_1,2.491166792773801,apple computer inc stunned investors wednesday by reporting an unexpected 25 million profit for the last three months of its fiscal year,LABEL_1,2.1218376470282365,Malus pumila data processor inc sandbag investor wednesday by describe an unexpected 25 million net for the endure ternary months of its financial class,False,0.9512609,0.17729842264695017
722,722,722,722,LABEL_2,3.050337035003257,america online inc signed a hefty marketing pact tuesday with littleknown longdistance provider telsave holdings inc immediately giving the online service a big chunk of cash and telsave access to 8 million america online subscribers,LABEL_5,1.4621463430383652,USA on-line inc signed a sinewy marketing treaty tuesday with littleknown longdistance provider telsave harbour inc immediately giving the on-line table serving a big chunk of cash and telsave access to 8 million USA on-line subscribers,True,0.9842304,0.5155078613931329
723,723,723,723,LABEL_4,5.489931089236939,french computer maker cie des machines bull now has the freedom to deal with any other computer group in europe following the sale of some five percent of its shares held by the government,LABEL_4,5.455282867793435,French reckoner manufacturer cie DES machine fuzz now has the exemption to parcel out with any other reckoner grouping in Europe chase the sale of some fin percentage of its portion harbour by the government,False,0.94061565,0.1635904350868638
724,724,724,724,LABEL_3,1.4089775211274629,rational software corp expanding its expertise in offering software programming products said monday it agreed to buy rival pure atria corp in a stock deal initially valued at about 839 million,LABEL_0,5.799511213371392,intellectual number software corp expound its expertise in declare oneself software computer programing ware said monday it agreed to buy rival pure atria corp in a buy in parcel out ab initio valued at about lxxxiii9 million,True,0.9729561,0.39353087227122546
725,725,725,725,LABEL_3,1.809165034172336,canadas big six banks are cruising toward a record c6 billion 44 billion annual profit with strong earnings from three banks and buoyant profits expected from canadas two other largest banks next week,LABEL_5,4.848917856512967,canadas big six banks are cruising toward a memorialise c6 billion 44 billion annual profit with strong earnings from three banks and buoyant profits have a bun in the oven from canadas two other largest banks next week,True,0.98794436,0.7204961047607474
726,726,726,726,LABEL_0,5.714054076399207,the struggle by russias norilsk nickel to climb out of debt may leave workers unwilling to bite the only hand that feeds them by staging a serious strike russiabased analysts said on wednesday,LABEL_0,5.399362460583867,the fight by USSR norilsk Ni to mounting out of debt May get out worker unwilling to bit the only reach that give them by present a good tap russiabased analysts said on wednesday,False,0.9183881,0.1896550847075289
